,date,air_temp_celsius_avg,air_temp_celsius_max,air_temp_celsius_min,drybulb_temp_celsius_avg,drybulb_temp_celsius_max,drybulb_temp_celsius_min,dew_point_celsius_avg,dew_point_celsius_min,solar_radiation_avg,vpd_kpa_avg,vpd_kpa_min,percent_humidity_avg,percent_humidity_max,percent_humidity_min,precipitation_mm,leaf_wetness_min,leaf_wetness_min2,leaf_wetness_min3,wind_speed_ms_avg,wind_speed_ms_max,wind_speed_max_ms_max,solar_panel_mv_last,battery_mv_last,5te_battery_voltage_mv_last,et0_mm_daily,contapre
140,2021-06-06 20:00:00,17.64,17.91,17.43,,,,14.6,14.4,73,0.34,0.31,82.78,84.08,80.76,0.0,0.0,60.0,0.0,1.7,2.6,4.2,5593,6502,,,57
141,2021-06-06 21:00:00,17.02,17.4,16.56,,,,14.5,14.5,39,0.27,0.22,85.7,88.31,83.74,0.0,0.0,60.0,0.0,1.4,1.8,4.4,2497,6462,,,57
142,2021-06-06 22:00:00,16.06,16.46,15.79,,,,14.3,14.2,0,0.17,0.14,89.97,92.02,87.68,0.0,0.0,60.0,0.0,1.9,2.4,4.6,0,6417,,,57
143,2021-06-06 23:00:00,15.62,15.78,15.48,,,,14.3,14.2,0,0.13,0.1,92.22,94.1,91.02,0.0,0.0,60.0,0.0,1.9,2.5,5.7,0,6417,,,57
144,2021-06-07 00:00:00,15.26,15.44,15.03,,,,14.6,14.5,0,0.06,0.03,96.13,97.77,94.17,0.0,0.0,60.0,0.0,1.5,2.0,3.5,0,6408,,2.6,66
145,2021-06-07 01:00:00,14.94,14.99,14.87,,,,14.8,14.6,0,0.0,0.0,99.47,100.0,98.19,0.0,0.0,60.0,0.0,1.1,2.0,3.2,0,6400,,,66
146,2021-06-07 02:00:00,14.76,15.0,14.48,,,,14.5,14.4,0,0.01,0.0,98.84,100.0,97.53,0.0,0.0,60.0,0.0,1.3,1.8,3.2,0,6400,,,66
147,2021-06-07 03:00:00,14.43,14.65,14.24,,,,14.3,14.2,0,0.0,0.0,99.96,100.0,99.86,0.0,0.0,60.0,0.0,1.2,1.6,3.5,0,6402,,,66
148,2021-06-07 04:00:00,14.43,14.54,14.26,,,,14.3,14.2,0,0.0,0.0,99.95,99.97,99.95,0.0,0.0,60.0,0.0,1.0,1.3,3.1,0,6417,,,66
149,2021-06-07 05:00:00,14.5,14.61,14.37,,,,14.4,14.3,0,0.0,0.0,99.96,99.97,99.96,0.0,0.0,60.0,0.0,1.2,1.8,3.0,0,6405,,,66
150,2021-06-07 06:00:00,14.42,14.47,14.39,,,,14.3,14.3,0,0.0,0.0,99.96,99.97,99.95,0.0,0.0,60.0,0.0,0.9,1.2,2.9,0,6397,,,66
151,2021-06-07 07:00:00,14.46,14.59,14.36,,,,14.4,14.3,15,0.0,0.0,99.95,99.96,99.95,0.0,0.0,60.0,0.0,0.9,1.3,2.6,6561,6434,,,66
152,2021-06-07 08:00:00,15.04,15.36,14.7,,,,15.0,14.6,76,0.0,0.0,99.98,100.0,99.96,0.0,5.0,60.0,0.0,0.9,1.5,3.5,6724,6494,,,66
153,2021-06-07 09:00:00,15.55,15.89,15.29,,,,15.3,15.0,126,0.02,0.0,98.75,100.0,94.84,0.0,5.0,60.0,0.0,1.6,2.5,4.1,6834,6571,,,66
154,2021-06-07 10:00:00,16.12,16.82,15.7,,,,15.4,15.2,255,0.06,0.0,96.3,99.72,91.57,0.0,0.0,60.0,0.0,1.8,2.4,5.1,6949,6670,,,66
155,2021-06-07 11:00:00,17.63,18.71,17.0,,,,15.4,15.1,411,0.25,0.19,87.17,90.12,83.79,0.0,0.0,60.0,0.0,1.7,2.1,4.1,6925,6659,,,66
156,2021-06-07 12:00:00,18.62,19.57,17.98,,,,15.6,15.3,516,0.35,0.26,83.24,87.37,79.79,0.0,0.0,60.0,0.0,1.5,2.0,4.0,9902,6750,,,66
157,2021-06-07 13:00:00,19.58,20.27,18.82,,,,15.7,15.3,678,0.48,0.38,78.54,82.4,73.34,0.0,0.0,60.0,0.0,1.6,2.1,4.0,10094,6753,,,66
158,2021-06-07 14:00:00,20.0,20.63,19.47,,,,15.8,15.1,583,0.52,0.45,77.29,80.08,73.81,0.0,0.0,60.0,0.0,1.6,2.0,5.8,10031,6756,,,66
159,2021-06-07 15:00:00,19.36,20.15,18.74,,,,15.6,15.3,410,0.45,0.38,79.51,82.52,76.58,0.0,0.0,60.0,0.0,1.9,2.4,5.3,10089,6761,,,66
160,2021-06-07 16:00:00,19.32,19.65,18.86,,,,15.7,15.4,308,0.44,0.35,79.99,83.88,78.41,0.0,0.0,60.0,0.0,1.3,1.7,4.4,9686,6761,,,66
161,2021-06-07 17:00:00,17.99,18.79,17.72,,,,16.3,15.5,145,0.19,0.09,90.12,95.39,83.41,0.0,55.0,60.0,0.0,1.4,2.4,4.7,9427,6744,,,66
162,2021-06-07 18:00:00,17.85,18.24,17.42,,,,16.6,16.0,188,0.14,0.02,92.74,98.88,88.73,0.0,35.0,60.0,0.0,1.3,2.5,4.2,9969,6759,,,66
163,2021-06-07 19:00:00,18.06,18.43,17.77,,,,16.1,15.4,263,0.23,0.16,88.61,91.87,82.86,0.0,0.0,60.0,0.0,1.0,1.5,3.0,9332,6750,,,66
164,2021-06-07 20:00:00,17.63,18.16,17.16,,,,15.7,15.3,98,0.21,0.12,88.99,93.59,84.88,0.0,0.0,60.0,0.0,1.3,1.9,3.5,6940,6722,,,66
165,2021-06-07 21:00:00,17.05,17.14,16.95,,,,15.5,15.3,21,0.16,0.14,91.37,92.67,89.58,0.0,0.0,60.0,0.0,0.5,1.0,2.1,632,6457,,,66
166,2021-06-07 22:00:00,16.61,16.94,16.31,,,,14.9,14.7,0,0.18,0.15,90.02,91.79,88.49,0.0,0.0,60.0,0.0,0.6,1.2,2.8,0,6440,,,66
167,2021-06-07 23:00:00,16.07,16.31,15.72,,,,15.3,15.0,0,0.07,0.0,95.6,99.82,92.19,0.0,0.0,60.0,0.0,0.4,1.2,2.5,0,6440,,,66
168,2021-06-08 00:00:00,15.6,15.76,15.49,,,,15.5,15.4,0,0.0,0.0,99.92,100.0,99.13,0.0,0.0,60.0,0.0,0.4,0.8,1.6,0,6434,,2.6,75
169,2021-06-08 01:00:00,15.29,15.59,14.81,,,,15.2,14.8,0,0.0,0.0,99.97,99.99,99.96,0.0,0.0,60.0,0.0,0.3,0.6,1.5,0,6428,,,75
170,2021-06-08 02:00:00,14.49,14.84,14.18,,,,14.4,14.1,0,0.0,0.0,99.92,99.95,99.9,0.0,0.0,60.0,0.0,0.1,0.4,0.9,0,6437,,,75
171,2021-06-08 03:00:00,14.38,14.7,14.01,,,,14.3,13.9,0,0.0,0.0,99.91,99.93,99.9,0.0,0.0,60.0,0.0,0.0,0.4,1.3,0,6434,,,75
172,2021-06-08 04:00:00,13.74,13.87,13.61,,,,13.6,13.5,0,0.0,0.0,99.86,99.89,99.85,0.0,0.0,60.0,0.0,0.0,0.0,0.2,0,6428,,,75
173,2021-06-08 05:00:00,13.49,13.81,13.22,,,,13.4,13.1,0,0.0,0.0,99.85,99.86,99.85,0.0,0.0,60.0,0.0,0.0,0.1,0.3,0,6434,,,75
174,2021-06-08 06:00:00,13.29,13.41,13.18,,,,13.2,13.1,0,0.0,0.0,99.85,99.85,99.85,0.0,0.0,60.0,0.0,0.0,0.0,0.6,1318,6422,,,75
175,2021-06-08 07:00:00,13.3,13.49,13.22,,,,13.2,13.1,10,0.0,0.0,99.85,99.86,99.85,0.0,0.0,60.0,0.0,0.0,0.1,0.3,4917,6448,,,75
176,2021-06-08 08:00:00,14.11,14.69,13.71,,,,14.0,13.6,77,0.0,0.0,99.88,99.9,99.86,0.0,0.0,60.0,0.0,0.0,0.2,0.5,6758,6525,,,75
177,2021-06-08 09:00:00,15.33,15.8,14.74,,,,15.2,14.7,139,0.0,0.0,99.96,99.99,99.91,0.0,0.0,60.0,0.0,0.1,0.3,0.7,6815,6562,,,75
178,2021-06-08 10:00:00,16.23,16.62,15.9,,,,16.0,15.8,164,0.01,0.0,99.15,100.0,96.38,0.0,0.0,60.0,0.0,0.1,0.4,1.5,6825,6585,,,75
179,2021-06-08 11:00:00,17.42,18.98,16.23,,,,15.7,14.5,347,0.19,0.0,90.7,100.0,79.57,0.0,0.0,60.0,0.0,0.4,1.1,2.0,6964,6702,,,75
180,2021-06-08 12:00:00,18.76,20.17,17.56,,,,15.3,14.1,491,0.41,0.17,80.79,91.19,69.62,0.0,0.0,60.0,0.0,0.6,1.5,3.3,10084,6759,,,75
181,2021-06-08 13:00:00,18.79,20.39,18.23,,,,15.5,14.7,268,0.39,0.29,81.62,86.28,75.98,0.0,0.0,60.0,0.0,0.9,1.5,3.9,10022,6759,,,75
182,2021-06-08 14:00:00,19.41,20.05,18.91,,,,15.9,15.2,444,0.43,0.31,80.49,85.7,73.81,0.0,0.0,60.0,0.0,0.9,1.1,2.6,10003,6756,,,75
183,2021-06-08 15:00:00,18.45,19.74,16.93,,,,15.8,14.6,188,0.31,0.0,85.51,99.98,75.39,0.4,10.0,60.0,0.0,0.8,1.2,2.4,8977,6744,,,75
184,2021-06-08 16:00:00,16.79,16.95,16.59,,,,16.7,16.5,119,0.0,0.0,99.93,99.97,99.91,0.4,60.0,60.0,0.0,0.4,0.7,1.5,9662,6756,,,75
185,2021-06-08 17:00:00,17.91,18.83,17.19,,,,17.4,17.1,296,0.04,0.0,97.64,100.0,91.89,0.0,25.0,60.0,0.0,0.4,0.8,1.2,10084,6756,,,75
186,2021-06-08 18:00:00,19.64,20.67,18.46,,,,16.1,15.4,504,0.44,0.18,80.7,91.69,74.38,0.0,0.0,60.0,0.0,0.5,1.0,3.2,8263,6727,,,75
187,2021-06-08 19:00:00,16.8,18.17,16.29,,,,15.4,14.9,38,0.14,0.05,92.0,96.93,86.87,0.0,0.0,60.0,0.0,0.5,1.5,2.7,5972,6491,,,75
188,2021-06-08 20:00:00,16.34,16.48,16.18,,,,15.3,14.8,41,0.1,0.07,94.22,96.16,90.57,0.0,0.0,60.0,0.0,0.2,0.6,1.3,4567,6488,,,75
189,2021-06-08 21:00:00,16.28,16.55,15.9,,,,16.0,15.5,45,0.01,0.0,98.88,100.0,93.89,0.0,0.0,60.0,0.0,0.1,0.6,1.2,2516,6477,,,75
190,2021-06-08 22:00:00,14.87,15.6,14.44,,,,14.8,14.4,0,0.0,0.0,99.88,99.92,99.86,0.0,40.0,60.0,0.0,0.0,0.3,0.6,0,6431,,,75
191,2021-06-08 23:00:00,14.65,14.8,14.43,,,,14.5,14.4,0,0.0,0.0,99.86,99.88,99.86,0.0,0.0,60.0,0.0,0.1,0.4,0.8,0,6428,,,75
192,2021-06-09 00:00:00,14.75,14.93,14.45,,,,14.6,14.4,0,0.0,0.0,99.86,99.88,99.85,0.0,0.0,60.0,0.0,0.0,0.5,1.0,0,6422,,2.1,84
193,2021-06-09 01:00:00,14.42,14.48,14.35,,,,14.3,14.3,0,0.0,0.0,99.85,99.85,99.85,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,6408,,,84
194,2021-06-09 02:00:00,13.99,14.32,13.69,,,,13.9,13.6,0,0.0,0.0,99.85,99.85,99.85,0.0,20.0,60.0,0.0,0.0,0.3,0.7,0,6411,,,84
195,2021-06-09 03:00:00,12.31,13.57,11.7,,,,12.2,11.6,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.1,0.7,0,6414,,,84
196,2021-06-09 04:00:00,12.55,12.84,11.88,,,,12.5,11.8,0,0.0,0.0,99.85,99.86,99.85,0.0,60.0,60.0,0.0,0.0,0.2,0.4,0,6417,,,84
197,2021-06-09 05:00:00,12.35,12.81,11.81,,,,12.2,11.7,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,0.0,0.0,0.3,0.6,0,6414,,,84
198,2021-06-09 06:00:00,11.66,12.1,11.38,,,,11.6,11.3,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,0.0,0.0,0.0,0.2,1385,6405,,,84
199,2021-06-09 07:00:00,12.39,12.69,12.16,,,,12.3,12.1,26,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,0.0,0.0,0.0,0.1,6096,6454,,,84
200,2021-06-09 08:00:00,13.21,13.75,12.7,,,,13.1,12.6,71,0.0,0.0,99.86,99.86,99.86,0.0,25.0,60.0,0.0,0.0,0.1,0.6,6782,6539,,,84
201,2021-06-09 09:00:00,14.72,16.11,13.9,,,,14.6,13.8,187,0.0,0.0,99.87,99.93,99.86,0.0,0.0,60.0,0.0,0.0,0.1,0.5,6911,6636,,,84
202,2021-06-09 10:00:00,17.03,17.64,16.47,,,,16.5,16.0,271,0.05,0.0,97.15,100.0,92.01,0.0,0.0,60.0,0.0,0.2,0.5,1.5,6983,6713,,,84
203,2021-06-09 11:00:00,17.71,18.95,17.07,,,,16.5,16.1,305,0.13,0.01,93.42,99.1,87.74,0.0,0.0,60.0,0.0,0.7,1.0,2.1,9533,6767,,,84
204,2021-06-09 12:00:00,19.49,20.55,18.6,,,,16.3,15.8,506,0.39,0.21,82.64,90.27,74.48,0.0,0.0,60.0,0.0,0.8,1.1,2.9,10142,6750,,,84
205,2021-06-09 13:00:00,20.93,21.4,20.18,,,,16.6,15.9,631,0.57,0.48,76.49,79.9,73.97,0.0,0.0,60.0,0.0,0.9,1.2,4.4,9696,6784,,,84
206,2021-06-09 14:00:00,19.96,20.7,19.47,,,,16.4,15.4,271,0.45,0.19,80.47,91.62,71.71,0.0,0.0,60.0,0.0,0.9,1.8,4.0,10003,6756,,,84
207,2021-06-09 15:00:00,20.4,20.88,19.67,,,,16.8,16.4,327,0.46,0.35,80.55,84.46,77.02,0.2,0.0,60.0,0.0,0.4,0.8,1.6,9629,6761,,,84
208,2021-06-09 16:00:00,19.47,20.71,18.27,,,,17.8,16.1,237,0.2,0.0,90.89,100.0,77.84,1.0,35.0,60.0,35.0,0.7,1.4,2.1,8742,6727,,,84
209,2021-06-09 17:00:00,16.56,18.83,15.53,,,,15.8,15.5,69,0.07,0.0,96.14,99.96,87.41,2.0,60.0,60.0,60.0,1.2,3.2,7.2,8737,6739,,,84
210,2021-06-09 18:00:00,16.95,18.11,15.69,,,,16.6,15.6,273,0.02,0.0,98.47,99.99,94.43,0.0,60.0,60.0,60.0,0.4,0.8,2.1,9950,6750,,,84
211,2021-06-09 19:00:00,18.55,19.23,17.94,,,,17.7,17.0,253,0.09,0.01,95.35,99.18,92.41,0.0,55.0,60.0,35.0,0.2,0.7,1.4,9955,6747,,,84
212,2021-06-09 20:00:00,18.26,19.07,17.28,,,,17.0,16.6,79,0.15,0.02,92.72,98.88,87.49,0.0,0.0,60.0,0.0,0.2,0.9,1.4,3546,6647,,,84
213,2021-06-09 21:00:00,16.46,17.39,15.93,,,,16.4,15.9,10,0.0,0.0,99.93,99.99,99.9,0.0,0.0,60.0,0.0,0.0,0.3,0.5,1140,6448,,,84
214,2021-06-09 22:00:00,15.02,15.72,14.64,,,,14.9,14.6,0,0.0,0.0,99.87,99.9,99.85,0.0,0.0,60.0,0.0,0.0,0.1,0.3,0,6434,,,84
215,2021-06-09 23:00:00,14.05,14.63,13.53,,,,13.9,13.5,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.1,0.4,0,6422,,,84
216,2021-06-10 00:00:00,13.55,13.69,13.45,,,,13.4,13.4,0,0.0,0.0,99.85,99.86,99.85,0.0,60.0,60.0,0.0,0.0,0.5,0.9,0,6422,,2.3,94
217,2021-06-10 01:00:00,13.57,13.7,13.37,,,,13.4,13.3,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,0.0,0.0,0.1,0.5,0,6400,,,94
218,2021-06-10 02:00:00,12.91,13.44,12.6,,,,12.8,12.5,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,0.0,0.0,0.2,0.4,0,6405,,,94
219,2021-06-10 03:00:00,12.32,12.7,11.81,,,,12.2,11.7,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.0,0.2,0.7,0,6405,,,94
220,2021-06-10 04:00:00,11.53,12.0,11.05,,,,11.4,11.0,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.0,0.1,0.5,0,6408,,,94
221,2021-06-10 05:00:00,10.53,10.89,10.19,,,,10.4,10.1,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.0,0.0,0.3,0,6408,,,94
222,2021-06-10 06:00:00,10.24,10.44,9.95,,,,10.1,9.9,0,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.0,0.2,0.4,1711,6400,,,94
223,2021-06-10 07:00:00,9.99,10.53,9.69,,,,9.9,9.6,14,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.0,0.0,0.4,6326,6448,,,94
224,2021-06-10 08:00:00,11.99,12.8,10.78,,,,11.9,10.7,31,0.0,0.0,99.86,99.86,99.86,0.0,60.0,60.0,60.0,0.1,0.4,0.6,6700,6488,,,94
225,2021-06-10 09:00:00,14.51,16.07,13.0,,,,14.4,12.9,38,0.0,0.0,99.87,99.96,99.86,0.0,55.0,60.0,35.0,0.0,0.2,0.8,6724,6502,,,94
226,2021-06-10 10:00:00,17.58,19.1,16.32,,,,15.8,15.3,79,0.2,0.0,89.67,99.99,81.75,0.0,0.0,60.0,0.0,0.4,0.8,2.0,6801,6556,,,94
227,2021-06-10 11:00:00,19.75,20.59,18.8,,,,15.7,14.9,728,0.5,0.32,77.94,85.11,73.1,0.0,0.0,60.0,0.0,0.9,1.5,3.2,6988,6716,,,94
228,2021-06-10 12:00:00,21.43,21.97,20.87,,,,16.1,15.5,854,0.71,0.42,72.06,82.75,68.12,0.0,0.0,60.0,0.0,1.1,1.9,3.8,10060,6744,,,94
229,2021-06-10 13:00:00,22.41,22.79,22.02,,,,15.8,15.3,917,0.9,0.86,66.55,68.27,65.26,0.0,0.0,60.0,0.0,1.4,1.7,4.0,10094,6753,,,94
230,2021-06-10 14:00:00,23.19,23.54,22.87,,,,15.3,13.8,961,1.08,0.91,61.68,68.35,54.73,0.0,0.0,60.0,0.0,1.5,2.3,4.4,10103,6747,,,94
231,2021-06-10 15:00:00,23.92,24.39,23.63,,,,15.5,14.4,939,1.19,1.1,59.55,63.8,56.09,0.0,0.0,60.0,0.0,1.5,2.1,4.5,10060,6744,,,94
232,2021-06-10 16:00:00,24.33,24.62,24.12,,,,15.5,14.8,857,1.26,1.13,58.26,63.18,55.19,0.0,0.0,60.0,0.0,1.4,1.8,4.6,10051,6756,,,94
233,2021-06-10 17:00:00,24.57,24.83,24.34,,,,14.8,14.0,743,1.38,1.3,55.06,58.12,51.88,0.0,0.0,60.0,0.0,1.3,1.9,3.8,10060,6744,,,94
234,2021-06-10 18:00:00,24.47,24.74,24.24,,,,13.6,12.5,592,1.49,1.39,51.11,54.85,47.09,0.0,0.0,60.0,0.0,1.3,1.7,4.7,10027,6747,,,94
235,2021-06-10 19:00:00,23.7,24.34,22.72,,,,12.3,11.3,269,1.48,1.34,49.17,51.77,44.33,0.0,20.0,60.0,0.0,1.4,2.1,4.3,7884,6716,,,94
236,2021-06-10 20:00:00,22.21,22.73,21.47,,,,13.2,11.6,58,1.14,0.83,57.37,67.47,49.69,0.0,0.0,60.0,0.0,0.9,1.8,2.9,6600,6485,,,94
237,2021-06-10 21:00:00,20.99,21.54,20.14,,,,15.7,15.5,44,0.68,0.53,72.37,77.31,68.74,0.0,0.0,60.0,0.0,0.7,1.1,3.8,2497,6451,,,94
238,2021-06-10 22:00:00,18.86,20.02,16.75,,,,16.1,15.7,0,0.34,0.0,84.73,99.56,77.63,0.0,15.0,60.0,0.0,0.2,0.7,1.4,0,6425,,,94
239,2021-06-10 23:00:00,15.53,16.56,14.74,,,,15.4,14.7,0,0.0,0.0,99.94,99.99,99.92,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6422,,,94
240,2021-06-11 00:00:00,14.04,14.49,13.55,,,,13.9,13.5,0,0.0,0.0,99.89,99.93,99.88,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6411,,4.3,0
241,2021-06-11 01:00:00,12.89,13.36,12.35,,,,12.8,12.3,0,0.0,0.0,99.88,99.89,99.87,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6394,,,0
242,2021-06-11 02:00:00,12.17,12.53,11.79,,,,12.1,11.7,0,0.0,0.0,99.85,99.87,99.85,0.0,60.0,60.0,0.0,0.0,0.2,0.7,0,6405,,,0
243,2021-06-11 03:00:00,11.36,12.03,10.79,,,,11.2,10.7,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6408,,,0
244,2021-06-11 04:00:00,10.63,11.15,10.34,,,,10.5,10.3,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.2,0.5,0,6405,,,0
245,2021-06-11 05:00:00,10.4,10.76,9.98,,,,10.3,9.9,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.1,0.4,0,6405,,,0
246,2021-06-11 06:00:00,9.87,10.29,9.63,,,,9.8,9.6,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.1,0.5,1821,6402,,,0
247,2021-06-11 07:00:00,10.83,12.19,9.96,,,,10.7,9.9,9,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.3,0.7,6451,6448,,,0
248,2021-06-11 08:00:00,13.72,16.22,12.43,,,,13.6,12.4,31,0.0,0.0,99.54,99.95,95.8,0.0,60.0,60.0,0.0,0.0,0.3,0.8,6676,6477,,,0
249,2021-06-11 09:00:00,17.53,18.84,16.23,,,,15.3,14.6,41,0.24,0.05,87.75,97.25,77.06,0.0,60.0,60.0,0.0,0.0,0.1,0.5,6705,6491,,,0
250,2021-06-11 10:00:00,19.72,20.7,18.95,,,,15.2,14.5,92,0.55,0.42,75.78,80.87,70.58,0.0,60.0,60.0,0.0,0.5,1.3,2.6,6796,6545,,,0
251,2021-06-11 11:00:00,21.45,22.05,20.66,,,,15.8,14.6,740,0.74,0.63,70.73,75.36,67.97,0.0,50.0,60.0,0.0,1.0,1.4,4.2,7318,6719,,,0
252,2021-06-11 12:00:00,22.76,23.42,22.1,,,,16.0,15.6,870,0.93,0.8,66.19,69.58,63.07,0.4,0.0,60.0,0.0,1.4,2.0,4.5,10132,6739,,,0
253,2021-06-11 13:00:00,24.05,24.74,23.31,,,,15.4,13.8,957,1.22,1.04,58.88,64.03,52.62,0.0,45.0,60.0,0.0,1.3,2.2,4.4,10060,6741,,,0
254,2021-06-11 14:00:00,24.66,25.15,24.32,,,,14.9,13.3,991,1.39,1.17,54.82,61.74,49.58,0.0,30.0,60.0,0.0,1.4,1.7,5.9,10084,6756,,,0
255,2021-06-11 15:00:00,24.85,25.48,24.12,,,,14.7,13.6,1099,1.44,1.16,53.87,61.84,48.27,0.0,0.0,60.0,0.0,1.3,1.7,4.1,10012,6739,,,0
256,2021-06-11 16:00:00,25.49,25.89,25.15,,,,13.7,12.6,899,1.67,1.55,48.5,52.27,45.48,0.0,5.0,60.0,0.0,1.2,2.2,4.1,9471,6739,,,0
257,2021-06-11 17:00:00,25.76,26.16,25.47,,,,12.5,12.0,747,1.84,1.77,44.06,46.26,42.18,0.0,55.0,60.0,0.0,1.2,1.7,3.6,8579,6727,,,0
258,2021-06-11 18:00:00,25.82,26.35,25.47,,,,12.3,10.7,594,1.88,1.7,43.24,48.15,39.29,0.0,60.0,60.0,0.0,1.1,1.8,3.4,8416,6724,,,0
259,2021-06-11 19:00:00,25.45,25.85,25.12,,,,10.5,9.8,418,1.96,1.85,39.39,44.42,37.23,0.0,60.0,60.0,0.0,1.5,2.0,4.2,7927,6710,,,0
260,2021-06-11 20:00:00,24.8,25.24,24.32,,,,10.7,10.2,237,1.83,1.72,41.28,43.57,39.47,0.0,60.0,60.0,0.0,1.5,1.8,4.0,6834,6687,,,0
261,2021-06-11 21:00:00,23.06,24.21,21.98,,,,11.6,10.6,58,1.44,1.17,48.87,55.31,42.76,0.0,60.0,60.0,0.0,1.1,1.4,4.1,1955,6440,,,0
262,2021-06-11 22:00:00,20.27,21.71,17.27,,,,13.7,12.8,0,0.79,0.23,67.14,87.98,57.29,0.0,60.0,60.0,0.0,0.4,1.1,2.7,0,6422,,,0
263,2021-06-11 23:00:00,15.29,16.98,14.24,,,,14.9,14.2,0,0.02,0.0,98.43,100.0,89.22,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6420,,,0
264,2021-06-12 00:00:00,13.65,14.33,13.08,,,,13.6,13.0,0,0.0,0.0,99.9,99.92,99.9,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6411,,4.7,0
265,2021-06-12 01:00:00,12.65,13.12,12.07,,,,12.6,12.0,0,0.0,0.0,99.89,99.9,99.89,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6400,,,0
266,2021-06-12 02:00:00,11.88,12.25,11.49,,,,11.8,11.4,0,0.0,0.0,99.87,99.89,99.87,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6397,,,0
267,2021-06-12 03:00:00,11.18,11.58,10.92,,,,11.1,10.8,0,0.0,0.0,99.86,99.87,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6394,,,0
268,2021-06-12 04:00:00,10.34,10.65,9.9,,,,10.2,9.8,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6405,,,0
269,2021-06-12 05:00:00,9.74,10.01,9.49,,,,9.6,9.4,0,0.0,0.0,99.84,99.85,99.84,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0,6400,,,0
270,2021-06-12 06:00:00,9.69,10.15,9.41,,,,9.6,9.3,0,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.0,0.0,2847,6397,,,0
271,2021-06-12 07:00:00,10.88,12.55,9.68,,,,10.8,9.6,28,0.0,0.0,99.85,99.85,99.85,0.0,60.0,60.0,0.0,0.0,0.1,0.8,6945,6659,,,0
272,2021-06-12 08:00:00,14.65,16.82,12.9,,,,13.7,12.8,79,0.08,0.0,95.08,99.9,86.26,0.0,60.0,60.0,0.0,0.0,0.2,1.1,9859,6744,,,0
273,2021-06-12 09:00:00,18.47,19.76,17.01,,,,14.0,13.8,426,0.51,0.32,75.95,83.02,70.06,0.0,60.0,60.0,0.0,0.2,0.5,1.0,10084,6756,,,0
274,2021-06-12 10:00:00,21.14,22.48,20.16,,,,14.8,14.2,612,0.81,0.66,67.58,72.02,65.01,0.0,60.0,60.0,0.0,0.3,0.7,1.9,9979,6744,,,0
275,2021-06-12 11:00:00,22.66,23.34,21.93,,,,15.2,14.4,738,1.01,0.75,63.07,71.13,57.39,0.0,60.0,60.0,0.0,0.5,0.7,2.4,9912,6741,,,0
276,2021-06-12 12:00:00,24.45,25.21,23.59,,,,14.3,13.6,876,1.41,1.23,53.61,58.01,50.55,0.0,60.0,60.0,0.0,0.4,1.0,1.8,10036,6744,,,0
277,2021-06-12 13:00:00,25.61,25.85,25.1,,,,13.4,12.4,940,1.73,1.61,47.17,50.09,44.54,0.0,60.0,60.0,0.0,0.9,1.4,2.5,10051,6744,,,0
278,2021-06-12 14:00:00,26.38,26.75,25.95,,,,13.4,12.1,987,1.88,1.75,44.96,49.89,40.51,0.0,60.0,60.0,0.0,0.8,1.2,3.1,9979,6747,,,0
279,2021-06-12 15:00:00,26.44,26.91,25.82,,,,11.7,10.9,920,2.06,1.85,40.09,44.32,36.93,0.0,60.0,60.0,0.0,1.1,1.7,2.8,10065,6747,,,0
